customer_id,order_id,order_date,order_value,quantity,unit_price,product_category,customer_email,signup_date,support_tickets
C01578,ORD367562,2025-10-26,52.97,1,52.97,Apparel,c01578@example.com,2025-04-16,0.0
C00392,ORD747018,09/05/2025,120.18,3,40.06,Grocery,c00392@example.com,2023-09-26,0.0
cust_00182,ORD665407,2026-06-11,154.59,3,51.53,Electronics,,2023-12-15,1.0
CUST-00769,ORD456874,2026-06-20,52.8,4,13.2,Toys,cust00769@example.com,2026-06-20,0.0
CUST-00266,ORD723999,2026-06-24,224.64,4,56.16,Grocery,cust00266@example.com,2023-04-20,0.0
C00087,ORD640723,2026-06-16,237.28,1,237.28,Apparel,c00087@example.com,2023-07-16,0.0
CUST-00161,ORD579748,2025-07-14,144.44,4,36.11,Home,cust00161@example.com,2024-10-02,0.0
00053,ORD299443,2026-01-25,258.32,4,64.58,,00053@example.com,2024-08-31,0.0
CUST-00034,ORD722789,2026-01-18,260.36,4,65.09,Apparel,cust00034@example.com,2024-05-14,0.0
CUST-00539,ORD630933,2025-03-02,236.76,3,78.92,Grocery,cust00539@example.com,2024-06-23,0.0
CUST-00148,ORD139842,2025-12-03,112.52,4,28.13,Grocery,cust00148@example.com,2024-07-03,0.0
CUST-00451,ORD649001,2024-12-25,202.63,1,202.63,Home,cust00451@example.com,2024-05-10,0.0
C00024,ORD423684,2025-12-30,112.86,3,37.62,Sports,c00024@example.com,2024-01-18,0.0
C02113,ORD186714,2025-02-22,20.31,3,6.77,GROCERY,c02113@example.com,2024-11-30,0.0
C01064,ORD713365,2026-06-14,21.94,1,21.94,Home,c01064@example.com,2026-05-31,0.0
C00909,ORD275641,2026-06-09,35.36,4,8.84,Electronics,c00909@example.com,2026-05-30,1.0
CUST-00292,ORD646111,2026-03-19,$278.12,4,69.53,Toys,cust00292@example.com,2025-05-05,2.0
C00225,ORD904361,2025-02-20,213.72,4,53.43,Apparel,c00225@example.com,2024-06-29,1.0
cust_00044,ORD290578,2025-07-16,255.14,2,127.57,Electronics,cust00044@example.com,2023-10-08,0.0
CUST-00216,ORD335178,2025-12-15,89.52,4,22.38,Grocery,cust00216@example.com,2025-04-03,0.0
CUST-00503,ORD272297,2024-12-17,156.52,2,78.26,Books,cust00503@example.com,2024-06-19,0.0
CUST-00143,ORD728469,2025-04-18,102.65,1,102.65,Electronics,cust00143@example.com,2024-03-20,0.0
CUST-00460,ORD169416,2025-06-16,175.83,3,58.61,Electronics,cust00460@example.com,2023-04-18,0.0
cust_00384,ORD969255,2025-07-26,159.28,4,39.82,Apparel,cust00384@example.com,2023-03-27,0.0
CUST-00037,ORD156805,2025-04-03,177.92,4,44.48,Grocery,cust00037@example.com,2023-09-03,0.0
cust_00785,ORD209447,2026-06-04,20.76,2,10.38,Sports,cust00785@example.com,2026-06-12,0.0
00496,ORD766820,2024-08-18,234.63,3,78.21,Sports,00496@example.com,2024-06-13,1.0
00171,ORD434461,2026-01-15,153.6,4,38.4,Books,00171@example.com,2025-03-30,0.0
C00179,ORD239498,2026-02-21,134.28,4,33.57,Home,c00179@example.com,2023-03-20,0.0
C00309,ORD435184,2025-12-14,228.69,3,76.23,Sports,c00309@example.com,2024-08-18,0.0
cust_01568,ORD125902,2025-04-10,72.6,4,18.15,Electronics,cust01568@example.com,2025-05-17,0.0
C00123,ORD972417,2026-03-12,151.98,1,151.98,Electronics,c00123@example.com,2024-04-28,0.0
CUST-00118,ORD457258,2025-06-13,267.8,4,66.95,Beauty,cust00118@example.com,2024-12-10,0.0
CUST-00290,ORD890732,2026-04-14,255.03,1,255.03,Grocery,cust00290@example.com,2023-10-29,0.0
CUST-00126,ORD631280,2026-02-24,187.63,1,187.63,Books,cust00126@example.com,2024-08-07,0.0
CUST-01350,ORD864517,2026-03-10,$30.78,2,15.39,Home,cust01350@example.com,2025-04-30,0.0
cust_00504,ORD486897,2025-05-30,199.6,1,199.6,Beauty,cust00504@example.com,2025-04-05,2.0
C00448,ORD897953,2025-08-31,185.43,1,185.43,Home,c00448@example.com,2024-07-01,4.0
CUST-00231,ORD871139,2026-02-13,287.48,4,71.87,Beauty,cust00231@example.com,2023-06-20,0.0
CUST-00201,ORD253608,2025-09-15,107.8,4,26.95,Sports,cust00201@example.com,2024-03-26,0.0
CUST-00031,ORD386493,31/07/2025,294.86,2,147.43,Toys,cust00031@example.com,2024-07-20,0.0
00455,ORD636065,2024-08-26,117.34,2,58.67,Home,00455@example.com,2023-12-11,0.0
cust_00175,ORD116519,05/02/2025,129.64,4,32.41,Apparel,cust00175@example.com,2023-10-26,0.0
CUST-00471,ORD717715,2025-08-15,119.4,3,39.8,Apparel,cust00471@example.com,2025-05-02,1.0
CUST-00169,ORD146506,2026-04-07,297.74,2,148.87,Books,cust00169@example.com,2023-08-18,0.0
CUST-01650,ORD203268,2026-03-14,51.93,3,17.31,Beauty,cust01650@example.com,2025-11-17,0.0
CUST-01114,ORD836340,2025-03-12,34.88,4,8.72,Toys,cust01114@example.com,2025-05-13,0.0
01743,ORD788169,2025-08-07,67.96,4,16.99,Sports,01743@example.com,2025-01-28,0.0
C00107,ORD570725,2025-07-21,237.84,2,118.92,Grocery,c00107@example.com,2024-06-15,0.0
CUST-00224,ORD585549,2025-10-14,205.77,3,68.59,Home,cust00224@example.com,2024-12-03,1.0
00367,ORD152832,2025-05-28,217.2,1,217.2,Home,00367@example.com,2025-05-25,2.0
00257,ORD703327,2026-04-07,129.69,3,43.23,Beauty,00257@example.com,2024-05-21,0.0
CUST-00343,ORD552477,2025-01-09,163.04,1,163.04,ELECTRONICS,cust00343@example.com,2024-06-19,0.0
CUST-02111,ORD195243,2025-08-09,35.28,4,8.82,Apparel,cust02111@example.com,2024-03-24,1.0
CUST-00503,ORD961034,2025-01-17,96.41,1,96.41,,cust00503@example.com,2024-06-19,0.0
cust_00210,ORD615359,2024-07-15,288.84,3,96.28,Home,cust00210@example.com,2023-05-21,0.0
CUST-00023,ORD385437,2026-04-07,242.48,4,60.62,Beauty,cust00023@example.com,2024-08-12,
CUST-00577,ORD944048,2026-06-22,117.04,2,58.52,Sports,cust00577@example.com,2026-06-18,0.0
CUST-00941,ORD433000,2026-06-22,72.0,4,18.0,,cust00941@example.com,2026-06-23,0.0
cust_00439,ORD588425,2025-01-10,206.96,2,103.48,Home,cust00439@example.com,2024-09-28,2.0
cust_00197,ORD982565,2025-09-25,294.07,1,294.07,Apparel,cust00197@example.com,2023-10-10,1.0
CUST-01224,ORD474317,2026-03-24,$32.80,2,16.4,Home,cust01224@example.com,2026-01-31,1.0
CUST-00104,ORD965133,2025-06-10,286.78,2,143.39,Beauty,cust00104@example.com,2024-02-20,1.0
CUST-00604,ORD146542,2026-06-04,103.62,3,34.54,Toys,cust00604@example.com,2026-05-29,0.0
CUST-00515,ORD556340,2025-10-15,232.64,1,232.64,Sports,cust00515@example.com,2024-01-12,1.0
cust_00077,ORD775988,2026-02-28,223.62,3,74.54,Apparel,cust00077@example.com,2025-03-15,1.0
CUST-00093,ORD132675,2026-06-25,276.39,3,92.13,Beauty,cust00093@example.com,2024-02-06,0.0
00854,ORD227935,2026-06-29,52.36,4,13.09,Home,00854@example.com,2026-05-31,0.0
CUST-02153,ORD760721,2025-06-02,27.53,1,27.53,Apparel,cust02153@example.com,2024-04-17,0.0
cust_00250,ORD376273,2026-04-05,178.32,4,44.58,Electronics,cust00250@example.com,2024-05-08,1.0
CUST-00887,ORD831879,2026-06-19,44.07,1,44.07,Beauty,cust00887@example.com,2026-06-06,1.0
C02002,ORD539714,2025-08-25,29.01,3,9.67,Home,c02002@example.com,2025-08-21,1.0
CUST-00265,ORD774609,2025-08-27,176.44,4,44.11,Home,cust00265@example.com,2023-03-25,0.0
CUST-00105,ORD856849,2025-06-30,230.88,4,57.72,Electronics,cust00105@example.com,2024-08-16,1.0
CUST-02050,ORD808749,2025-01-27,23.67,3,7.89,Beauty,cust02050@example.com,2024-12-16,4.0
C00320,ORD963519,2024-10-01,187.5,2,93.75,Apparel,c00320@example.com,2024-04-24,1.0
CUST-00379,ORD573916,2025-11-26,248.18,1,248.18,Electronics,cust00379@example.com,2023-10-16,0.0
CUST-01068,ORD123959,2026-06-23,66.36,4,16.59,Sports,cust01068@example.com,2026-06-23,0.0
C00314,ORD312859,2025-03-18,140.32,1,140.32,Books,c00314@example.com,2023-03-25,2.0
CUST-00265,ORD168841,2025-06-24,195.4,4,48.85,Toys,cust00265@example.com,2023-03-25,0.0
CUST-00118,ORD595747,2025-05-08,261.32,4,65.33,Toys,cust00118@example.com,2024-12-10,0.0
CUST-00337,ORD450238,2025-12-03,191.36,4,47.84,Home,cust00337@example.com,2025-04-29,0.0
C00578,ORD756485,2026-06-15,64.64,1,64.64,Books,c00578@example.com,2026-06-01,0.0
CUST-00559,ORD982091,2025-09-02,201.15,3,67.05,Toys,cust00559@example.com,2024-07-11,0.0
CUST-00196,ORD402995,2026-06-25,172.84,1,172.84,Apparel,cust00196@example.com,2024-06-24,0.0
CUST-00955,ORD864461,2026-06-25,99.14,2,49.57,Toys,cust00955@example.com,2026-06-24,0.0
C00215,ORD329516,2025-02-23,154.26,3,51.42,Sports,c00215@example.com,2023-11-26,
01178,ORD789987,2025-08-04,71.54,1,71.54,Electronics,01178@example.com,2026-04-01,1.0
CUST-00184,ORD776715,2025-12-18,140.53,1,140.53,ELECTRONICS,cust00184@example.com,2024-03-29,0.0
CUST-00378,ORD192701,2025-04-02,134.33,1,134.33,Beauty,cust00378@example.com,2023-03-22,1.0
CUST-00144,ORD260007,2025-11-04,238.32,3,79.44,Toys,cust00144@example.com,2025-04-09,1.0
C00282,ORD738496,2025-02-16,228.32,4,57.08,Books,c00282@example.com,2024-03-25,1.0
C00179,ORD967790,2025-12-03,266.08,2,133.04,Electronics,c00179@example.com,2023-03-20,0.0
C01032,ORD543699,2026-05-28,74.3,2,37.15,Grocery,c01032@example.com,2026-05-27,0.0
CUST-00140,ORD853012,2026-03-13,192.21,3,64.07,Grocery,cust00140@example.com,2024-08-26,1.0
C00454,ORD347915,2025-06-17,240.84,4,60.21,Home,c00454@example.com,2024-01-24,
C00168,ORD237080,2026-02-16,284.93,1,284.93,Home,c00168@example.com,2024-09-07,1.0
C01811,ORD717325,2025-10-04,67.36,4,16.84,Electronics,c01811@example.com,2026-01-05,1.0
CUST-00220,ORD756575,2025-12-05,165.16,4,41.29,Beauty,cust00220@example.com,2024-10-18,1.0
00066,ORD259544,2026-03-12,247.7,1,247.7,Electronics,00066@example.com,2025-03-11,0.0
CUST-00268,ORD239884,2025-09-06,281.33,1,281.33,Beauty,cust00268@example.com,2025-01-22,0.0
00139,ORD637800,2026-01-31,191.26,2,95.63,Beauty,00139@example.com,2024-05-02,1.0
cust_00411,ORD669139,2025-06-17,$119.40,4,29.85,Books,cust00411@example.com,2024-07-06,0.0
cust_00191,ORD859867,2025-03-14,134.72,2,67.36,Grocery,cust00191@example.com,2024-03-03,0.0
cust_00182,ORD273055,2025-05-04,184.94,1,184.94,,cust00182@example.com,2023-12-15,1.0
CUST-00451,ORD460822,2025-03-25,168.09,3,56.03,Toys,cust00451@example.com,2024-05-10,0.0
  C00275 ,ORD247164,2025-10-06,107.88,2,53.94,Electronics,c00275@example.com,2024-11-23,1.0
CUST-00599,ORD688666,2026-06-23,82.13,1,82.13,Books,cust00599@example.com,2026-06-30,0.0
cust_02535,ORD123890,2025-09-15,34.72,4,8.68,Beauty,cust02535@example.com,2025-05-09,0.0
CUST-01972,ORD168778,2025-04-06,27.56,4,6.89,Apparel,cust01972@example.com,2025-04-03,1.0
CUST-00063,ORD656002,2025-11-19,277.59,3,92.53,Books,cust00063@example.com,2024-10-06,0.0
00261,ORD773402,2025-03-16,243.48,4,60.87,Grocery,00261@example.com,2023-08-07,1.0
CUST-00813,ORD876332,2026-06-30,70.48,4,17.62,Beauty,cust00813@example.com,2026-06-08,0.0
CUST-00266,ORD293004,2025-11-22,220.46,2,110.23,Toys,cust00266@example.com,2023-04-20,0.0
C00128,ORD509291,2026-03-18,281.62,2,140.81,Electronics,c00128@example.com,2025-04-16,0.0
cust_02292,ORD897871,2025-03-21,29.22,3,9.74,Beauty,cust02292@example.com,2025-03-18,0.0
cust_00197,ORD501895,2025-09-05,151.52,4,37.88,Beauty,cust00197@example.com,2023-10-10,1.0
CUST-00783,ORD667585,2026-06-30,30.16,4,7.54,Toys,cust00783@example.com,2026-06-07,1.0
C01184,ORD737428,2025-09-29,88.16,4,22.04,Electronics,c01184@example.com,2025-05-29,0.0
CUST-00104,ORD560377,2026-04-20,98.67,3,32.89,Grocery,cust00104@example.com,2024-02-20,1.0
C00448,ORD798507,2025-03-06,166.6,4,41.65,Grocery,c00448@example.com,2024-07-01,4.0
CUST-00104,ORD403287,2025-08-02,192.76,1,192.76,Books,cust00104@example.com,2024-02-20,1.0
cust_00213,ORD761794,2025-05-04,157.32,3,52.44,Books,cust00213@example.com,2023-08-29,0.0
C00155,ORD588605,2025-11-20,197.57,1,197.57,Home,c00155@example.com,2024-10-09,1.0
CUST-00185,ORD979399,2026-01-25,182.24,4,45.56,Books,cust00185@example.com,2025-03-19,0.0
CUST-02248,ORD795345,2025-05-13,20.38,2,10.19,APPAREL,cust02248@example.com,2025-06-04,1.0
CUST-00111,ORD778149,2025-04-08,177.33,3,59.11,Toys,cust00111@example.com,2024-05-30,0.0
CUST-00158,ORD643569,2025-11-14,195.21,3,65.07,Books,cust00158@example.com,2023-06-24,1.0
C02003,ORD671694,2024-05-01,46.28,2,23.14,Books,c02003@example.com,2024-01-29,2.0
C01103,ORD201865,2026-04-10,78.2,4,19.55,Sports,c01103@example.com,2026-04-17,0.0
CUST-01966,ORD194475,2025-02-06,12.2,2,6.1,SPORTS,cust01966@example.com,2025-02-05,1.0
CUST-02596,ORD204583,2025-04-21,42.05,1,42.05,Books,cust02596@example.com,2024-02-24,1.0
CUST-00451,ORD715116,2024-10-30,178.38,1,178.38,Sports,cust00451@example.com,2024-05-10,0.0
C01032,ORD947690,2026-06-06,103.1,1,103.1,Apparel,c01032@example.com,2026-05-27,0.0
cust_00411,ORD766990,2024-12-02,222.98,2,111.49,GROCERY,cust00411@example.com,2024-07-06,0.0
CUST-02383,ORD512416,2025-12-09,19.72,4,4.93,Apparel,cust02383@example.com,2025-03-28,1.0
C02441,ORD821295,2025-05-06,42.7,2,21.35,Beauty,c02441@example.com,2024-07-04,0.0
cust_01324,ORD758221,2025-08-01,31.83,3,10.61,Apparel,cust01324@example.com,2025-03-18,0.0
C00394,ORD482731,2025-03-07,128.18,2,64.09,Home,c00394@example.com,2024-02-16,0.0
C00082,ORD244304,2025-07-09,200.76,4,50.19,Sports,c00082@example.com,2025-01-24,1.0
CUST-02063,ORD317570,2025-08-12,42.46,1,42.46,Sports,cust02063@example.com,2024-08-21,0.0
CUST-00351,ORD577414,2025-07-12,126.56,4,31.64,Grocery,cust00351@example.com,2023-04-11,2.0
CUST-00026,ORD286131,04/02/2026,249.92,1,249.92,Home,cust00026@example.com,2025-03-18,
CUST-02425,ORD481138,2024-03-27,18.16,2,9.08,Sports,cust02425@example.com,2024-02-24,2.0
C00110,ORD687366,2025-11-24,92.05,1,92.05,Apparel,c00110@example.com,2023-10-05,
CUST-00253,ORD625109,2026-03-05,80.93,1,80.93,Books,cust00253@example.com,2025-02-16,0.0
CUST-00187,ORD405325,2025-05-15,239.02,1,239.02,,cust00187@example.com,2023-10-17,0.0
CUST-01954,ORD923198,2025-11-26,24.88,2,12.44,Electronics,cust01954@example.com,2025-11-23,1.0
CUST-02412,ORD286237,2024-12-24,28.14,1,28.14,TOYS,cust02412@example.com,2025-09-13,3.0
cust_02508,ORD822833,2025-11-08,18.64,4,4.66,Toys,cust02508@example.com,2025-09-11,0.0
CUST-00115,ORD852295,2025-06-20,201.51,3,67.17,TOYS,cust00115@example.com,2023-12-13,
cust_01512,ORD537042,2026-02-16,23.7,3,7.9,Grocery,cust01512@example.com,2026-04-20,0.0
cust_00799,ORD354619,2026-06-13,44.52,2,22.26,Electronics,cust00799@example.com,2026-06-02,1.0
CUST-00266,ORD115884,2025-04-21,213.8,4,53.45,Books,cust00266@example.com,2023-04-20,0.0
CUST-00141,ORD949024,2024-12-21,264.18,3,88.06,Home,cust00141@example.com,2023-09-11,0.0
CUST-00696,ORD418828,2026-06-07,103.67,1,103.67,Apparel,cust00696@example.com,2026-06-03,0.0
C00502,ORD759841,2025-05-13,$173.74,1,173.74,Grocery,c00502@example.com,2024-05-16,1.0
CUST-02403,ORD146697,2025-09-21,15.84,2,7.92,Home,,2024-08-28,0.0
CUST-00248,ORD318757,2025-11-11,214.04,4,53.51,Electronics,cust00248@example.com,2024-06-22,0.0
CUST-00060,ORD509816,2026-01-11,299.96,4,74.99,Beauty,cust00060@example.com,2023-10-29,0.0
CUST-00158,ORD762343,2026-04-26,247.26,3,82.42,Grocery,cust00158@example.com,2023-06-24,1.0
C00058,ORD693307,2024-12-03,89.34,2,44.67,Grocery,c00058@example.com,2023-03-27,0.0
CUST-02594,ORD654058,2025-09-11,20.7,3,6.9,GROCERY,cust02594@example.com,2024-12-11,1.0
cust_00467,ORD482951,2025-07-06,102.83,1,102.83,Beauty,cust00467@example.com,2023-10-10,0.0
CUST-01945,ORD956120,2025-09-24,74.58,1,74.58,Grocery,cust01945@example.com,2026-04-28,0.0
C00392,ORD791285,2025-08-15,69.18,3,23.06,Electronics,c00392@example.com,2023-09-26,0.0
CUST-00277,ORD270493,2026-05-14,275.24,4,68.81,Toys,cust00277@example.com,2024-08-17,0.0
CUST-00491,ORD206200,2024-09-24,234.81,3,78.27,Toys,cust00491@example.com,2023-03-23,2.0
CUST-00521,ORD801030,2024-12-13,197.72,2,98.86,Books,cust00521@example.com,2024-11-24,1.0
cust_02126,ORD438367,2025-10-28,27.3,3,9.1,Sports,cust02126@example.com,2025-10-24,2.0
cust_00193,ORD183247,2025-06-18,235.72,2,117.86,Sports,cust00193@example.com,2024-08-31,0.0
CUST-02268,ORD708943,2024-12-15,28.88,4,7.22,Electronics,cust02268@example.com,2024-04-28,1.0
CUST-00289,ORD979341,2026-06-18,252.96,3,84.32,Home,cust00289@example.com,2024-06-09,1.0
C00305,ORD851742,2026-02-02,222.8,2,111.4,Electronics,c00305@example.com,2024-09-22,0.0
00125,ORD101467,2025-11-09,230.32,1,230.32,Grocery,00125@example.com,2024-04-20,0.0
CUST-00486,ORD176790,2025-06-01,162.24,3,54.08,Apparel,cust00486@example.com,2023-07-25,0.0
C00123,ORD973121,2025-03-23,262.26,2,131.13,Toys,c00123@example.com,2024-04-28,0.0
C00222,ORD310898,2026-01-06,181.8,1,181.8,Grocery,c00222@example.com,2024-03-19,1.0
cust_00811,ORD314841,2026-06-26,97.83,3,32.61,Sports,cust00811@example.com,2026-06-22,2.0
CUST-00444,ORD907592,2024-08-09,189.73,1,189.73,Beauty,cust00444@example.com,2024-01-18,2.0
CUST-00269,ORD386980,2026-02-23,253.29,3,84.43,Toys,cust00269@example.com,2024-02-23,0.0
CUST-00236,ORD111861,2024-11-24,181.26,1,181.26,Grocery,cust00236@example.com,2023-10-10,0.0
cust_00237,ORD160289,2026-02-14,275.64,1,275.64,Sports,cust00237@example.com,2023-12-29,2.0
CUST-00010,ORD282163,2026-02-08,241.68,1,,Electronics,cust00010@example.com,2025-02-06,0.0
CUST-00520,ORD682648,2025-10-01,212.22,3,70.74,Books,cust00520@example.com,2023-07-29,1.0
00358,ORD675592,2025-09-12,199.69,1,199.69,Books,00358@example.com,2025-02-06,0.0
CUST-00956,ORD953535,2026-06-08,117.87,3,39.29,Apparel,cust00956@example.com,2026-06-07,0.0
00402,ORD390833,2025-04-26,163.88,2,81.94,Sports,00402@example.com,2024-10-08,2.0
CUST-01140,ORD424703,2025-11-27,81.59,1,81.59,Apparel,cust01140@example.com,2025-09-17,0.0
CUST-00781,ORD224582,2026-06-06,84.6,4,21.15,Books,cust00781@example.com,2026-06-05,1.0
CUST-00161,ORD597976,2026-01-06,103.04,4,25.76,Electronics,cust00161@example.com,2024-10-02,0.0
C00271,ORD213276,2026-05-12,103.16,4,25.79,Electronics,c00271@example.com,2025-05-16,0.0
C00383,ORD701588,2024-11-25,131.52,2,65.76,Electronics,c00383@example.com,2023-03-30,0.0
CUST-00867,ORD409767,2026-06-04,97.95,3,32.65,Toys,cust00867@example.com,2026-05-30,1.0
CUST-00005,ORD140419,2025-11-28,$116.22,3,38.74,Apparel,cust00005@example.com,2025-02-05,0.0
cust_02235,ORD401874,2025-05-12,43.16,4,10.79,Beauty,,2025-04-13,1.0
00777,ORD962786,2026-06-17,81.84,4,20.46,Books,00777@example.com,2026-06-17,0.0
00492,ORD298661,2025-01-26,130.82,2,65.41,Grocery,00492@example.com,2025-01-22,1.0
C00159,ORD121327,2026-04-28,269.99,1,269.99,Toys,c00159@example.com,2024-12-21,0.0
CUST-00037,ORD884267,2026-04-12,223.36,4,55.84,Home,cust00037@example.com,2023-09-03,0.0
CUST-00071,ORD314474,2026-03-09,85.5,3,28.5,Electronics,cust00071@example.com,2024-08-01,0.0
cust_00532,ORD460510,2024-05-31,155.08,1,155.08,Toys,cust00532@example.com,2024-02-19,0.0
CUST-02262,ORD519241,2025-09-12,24.96,4,6.24,GROCERY,cust02262@example.com,2025-10-08,0.0
C00088,ORD631191,2025-09-21,253.96,4,63.49,Home,c00088@example.com,2025-04-29,0.0
CUST-01117,ORD852171,2026-02-15,45.32,2,22.66,Beauty,cust01117@example.com,2025-04-01,0.0
CUST-00296,ORD336859,2025-11-01,284.4,4,71.1,Beauty,cust00296@example.com,2023-11-03,0.0
CUST-00015,ORD794893,2025-09-29,299.0,2,149.5,Apparel,cust00015@example.com,2023-10-19,0.0
CUST-01374,ORD322336,2025-07-15,23.1,2,11.55,Books,cust01374@example.com,2024-11-28,1.0
cust_00397,ORD488084,2024-04-28,64.58,2,32.29,Electronics,cust00397@example.com,2023-05-10,0.0
CUST-00133,ORD596560,2025-07-21,85.11,3,28.37,Home,cust00133@example.com,2023-08-12,1.0
00150,ORD597593,2025-09-06,85.18,2,42.59,Electronics,00150@example.com,2025-03-12,0.0
CUST-00023,ORD114921,2025-12-26,80.88,4,20.22,Apparel,cust00023@example.com,2024-08-12,0.0
CUST-00118,ORD719254,2026-01-11,197.26,2,98.63,Beauty,cust00118@example.com,2024-12-10,
CUST-00238,ORD257576,2025-10-16,87.8,1,87.8,Apparel,cust00238@example.com,2024-07-27,1.0
C02583,ORD304149,2025-06-21,32.99,1,32.99,Apparel,c02583@example.com,2025-06-17,0.0
C00381,ORD328495,2025-06-14,136.24,4,34.06,Sports,c00381@example.com,2024-08-22,1.0
cust_00547,ORD801937,2025-05-19,187.64,4,46.91,Beauty,cust00547@example.com,2023-07-29,0.0
C00030,ORD613879,2025-07-13,269.32,4,67.33,Grocery,c00030@example.com,2024-08-11,1.0
CUST-00737,ORD749975,2026-06-04,119.28,2,59.64,Home,cust00737@example.com,2026-06-18,1.0
CUST-00190,ORD732227,2025-08-20,141.66,3,47.22,Grocery,cust00190@example.com,2023-07-06,0.0
CUST-00568,ORD918125,2024-10-26,168.6,3,56.2,Home,cust00568@example.com,2023-11-18,4.0
C00246,ORD929059,2024-12-03,263.66,1,263.66,Sports,c00246@example.com,2024-01-15,0.0
C00003,ORD408331,2026-06-22,99.28,2,49.64,ELECTRONICS,c00003@example.com,2023-05-08,0.0
C00137,ORD538038,2025-08-08,191.44,4,47.86,Books,c00137@example.com,2023-03-22,0.0
CUST-01758,ORD379038,2025-05-01,27.04,2,13.52,Apparel,cust01758@example.com,2026-04-28,0.0
CUST-00043,ORD605497,2025-05-21,292.2,2,146.1,Electronics,,2023-07-28,0.0
cust_01050,ORD303824,2026-06-20,67.8,2,33.9,Beauty,cust01050@example.com,2026-06-19,0.0
cust_00547,ORD140913,2024-04-26,143.96,4,35.99,Electronics,cust00547@example.com,2023-07-29,0.0
C00159,ORD995374,17/05/2026,252.78,3,84.26,Beauty,c00159@example.com,2024-12-21,0.0
cust_00259,ORD312243,2025-08-04,268.64,2,134.32,Grocery,cust00259@example.com,2023-07-13,0.0
01879,ORD611383,2025-09-30,18.39,3,6.13,Electronics,01879@example.com,2025-03-22,0.0
CUST-00046,ORD508411,2026-03-21,254.95,1,254.95,Electronics,,2024-01-17,0.0
CUST-00157,ORD839675,2026-06-19,285.0,3,95.0,Home,cust00157@example.com,2025-03-21,0.0
CUST-00051,ORD301550,2025-08-03,299.76,4,74.94,Toys,cust00051@example.com,2025-03-23,0.0
C00246,ORD736760,2025-10-02,110.65,1,110.65,Grocery,c00246@example.com,2024-01-15,0.0
C00392,ORD815210,2024-03-14,158.07,3,52.69,Books,c00392@example.com,2023-09-26,0.0
CUST-00512,ORD408260,2024-11-25,121.88,4,30.47,Sports,cust00512@example.com,2024-11-24,0.0
C00306,ORD521429,2025-07-24,212.95,1,212.95,Books,c00306@example.com,2025-04-15,0.0
C02559,ORD599196,2024-07-25,48.26,1,48.26,Toys,c02559@example.com,2024-02-15,3.0
C00306,ORD871625,2025-12-14,110.07,1,110.07,Electronics,c00306@example.com,2025-04-15,0.0
C00159,ORD681409,2025-12-20,0.0,2,43.37,Apparel,c00159@example.com,2024-12-21,0.0
C00183,ORD490821,02/04/2025,116.7,2,58.35,BEAUTY,c00183@example.com,2024-05-08,0.0
CUST-00073,ORD625845,2026-02-07,130.24,4,32.56,Books,cust00073@example.com,2023-11-10,0.0
CUST-00293,ORD134572,2025-09-17,146.34,3,48.78,Home,cust00293@example.com,2023-03-28,0.0
CUST-00104,ORD811026,2025-08-16,92.86,2,46.43,Toys,cust00104@example.com,2024-02-20,1.0
CUST-00170,ORD692628,2025-03-18,110.44,4,27.61,Grocery,cust00170@example.com,2024-04-15,0.0
CUST-00446,ORD635983,2025-09-30,91.32,2,45.66,Sports,cust00446@example.com,2024-10-28,1.0
CUST-00757,ORD679246,2026-06-17,84.68,1,84.68,Toys,cust00757@example.com,2026-06-14,0.0
CUST-00288,ORD869599,2025-07-30,94.02,2,47.01,Beauty,cust00288@example.com,2024-05-19,1.0
CUST-00399,ORD756822,2024-09-16,159.12,4,39.78,Apparel,cust00399@example.com,2024-08-19,2.0
CUST-00273,ORD344880,2025-11-14,167.2,4,41.8,Electronics,cust00273@example.com,2025-03-01,
CUST-00187,ORD906214,2025-10-31,$296.36,4,74.09,Grocery,cust00187@example.com,2023-10-17,0.0
CUST-00006,ORD555696,2025-12-11,106.8,2,53.4,Sports,cust00006@example.com,2025-02-25,1.0
cust_00439,ORD338633,2025-09-07,208.29,3,69.43,Beauty,cust00439@example.com,2024-09-28,2.0
C01572,ORD559383,2026-04-27,74.0,4,18.5,,c01572@example.com,2026-04-20,0.0
CUST-00272,ORD288084,2025-08-03,273.44,1,273.44,Home,cust00272@example.com,2023-11-13,0.0
cust_00725,ORD128437,2026-06-04,50.36,2,25.18,Home,,2026-05-28,0.0
C00069,ORD969764,2025-06-24,91.2,2,45.6,Beauty,c00069@example.com,2023-07-06,0.0
CUST-00072,ORD511070,2025-07-30,226.83,3,75.61,Electronics,cust00072@example.com,2025-03-09,1.0
CUST-00569,ORD824293,2025-09-25,210.42,3,70.14,Home,cust00569@example.com,2025-03-07,2.0
CUST-00570,ORD576008,2025-07-06,105.6,4,26.4,Grocery,cust00570@example.com,2024-07-24,2.0
cust_00365,ORD206849,2025-08-09,88.38,2,44.19,Apparel,cust00365@example.com,2023-06-23,0.0
cust_00693,ORD515662,2026-06-20,70.23,3,23.41,Apparel,cust00693@example.com,2026-06-15,0.0
CUST-00073,ORD234315,2026-01-19,205.68,4,51.42,Toys,cust00073@example.com,2023-11-10,0.0
CUST-00143,ORD456101,2025-09-03,120.51,3,40.17,Apparel,cust00143@example.com,2024-03-20,0.0
