Cust_ID,Order_No,Order_Date,Category,Qty,Unit_Price,Email,Signup_Date
10044,501177,06/24/2026,Books,3,65.13,customer10044@outlook.com,04/24/2025
10029,500781,06/21/2026,Apparel,2,104.26,customer10029@gmail.com,09/22/2024
10034,500922,06/28/2026,Home & Kitchen,1,63.79,customer10034@outlook.com,06/28/2025
10037,500998,06/29/2026,Books,2,137.27,customer10037@yahoo.com,05/31/2025
10040,501067,06/23/2026,Electronics,5,111.77,customer10040@outlook.com,02/21/2025
10129,502875,06/29/2025,Electronics,4,352.69,customer10129@yahoo.com,01/09/2024
10060,501574,06/22/2026,Home & Kitchen,4,147.57,customer10060@gmail.com,05/26/2025
10027,500709,06/20/2026,Toys,5,121.63,customer10027@outlook.com,06/14/2025
10013,500322,06/23/2026,Home & Kitchen,5,123.59,customer10013@gmail.com,10/21/2024
10097,502588,06/21/2026,Toys,4,65.97,customer10097@outlook.com,03/04/2025
10141,502946,11/01/2025,Apparel,5,159.62,customer10141@hotmail.com,07/22/2024
10063,501668,06/25/2026,Beauty,3,81.03,customer10063@yahoo.com,03/04/2025
10057,501495,06/23/2026,Home & Kitchen,5,136.19,customer10057@outlook.com,06/06/2025
10173,503130,08/22/2025,Toys,5,238.88,customer10173@gmail.com,06/30/2024
10106,502727,10/03/2025,Apparel,2,217.62,customer10106@yahoo.com,01/07/2024
10070,501873,06/29/2026,Electronics,5,96.14,customer10070@gmail.com,06/05/2025
10089,502373,06/26/2026,Books,3,116.16,customer10089@gmail.com,12/30/2024
10049,501316,06/29/2026,Toys,1,100.78,customer10049@yahoo.com,10/18/2024
10004,500108,06/26/2026,Home & Kitchen,-5,107.13,customer10004@outlook.com,01/06/2025
10054,501428,06/26/2026,Apparel,1,74.53,customer10054@outlook.com,04/10/2025
10039,501059,06/29/2026,Apparel,5,49.22,customer10039@yahoo.com,07/05/2025
10054,501435,06/29/2026,Toys,4,128.14,customer10054@outlook.com,04/10/2025
10059,501568,06/29/2026,Books,-3,66.3,customer10059@gmail.com,02/20/2025
10028,500760,06/25/2026,Books,1,69.08,customer10028@yahoo.com,02/20/2025
10040,501069,06/24/2026,Electronics,5,104.59,customer10040@outlook.com,02/21/2025
10047,501250,06/24/2026,Toys,5,109.32,customer10047@outlook.com,10/16/2024
10075,501984,06/23/2026,Sports,1,117.37,customer10075@gmail.com,03/12/2025
10099,502653,06/23/2026,Apparel,4,49.73,customer10099@outlook.com,03/18/2025
10002,500054,06/28/2026,Toys,3,91.63,customer10002@yahoo.com,03/29/2025
10096,502582,06/28/2026,Toys,5,142.54,customer10096@gmail.com,04/19/2025
10038,501007,06/23/2026,Sports,5,113.1,customer10038@yahoo.com,10/01/2024
10052,501383,06/26/2026,Sports,3,87.77,customer10052@yahoo.com,11/12/2024
10004,500113,06/27/2026,Home & Kitchen,1,149.85,customer10004@outlook.com,01/06/2025
10095,502554,06/28/2026,Beauty,4,117.62,customer10095@gmail.com,05/12/2025
10082,502183,06/21/2026,Apparel,1,125.52,customer10082@gmail.com,06/22/2025
10102,502706,09/05/2025,Toys,2,228.2,customer10102@yahoo.com,02/07/2024
10099,502660,06/26/2026,Electronics,4,125.83,customer10099@outlook.com,03/18/2025
10457,503640,09/01/2025,Sports,3,4.41,customer10457@hotmail.com,10/31/2023
10090,502400,06/23/2026,Toys,5,61.03,customer10090@outlook.com,11/24/2024
10041,501084,06/20/2026,Electronics,2,113.66,customer10041@gmail.com,10/16/2024
10073,501945,06/28/2026,Sports,1,135.23,customer10073@gmail.com,11/10/2024
10086,502284,06/22/2026,Beauty,4,88.43,customer10086@yahoo.com,03/07/2025
10075,501987,06/25/2026,Home & Kitchen,5,104.11,customer10075@gmail.com,03/12/2025
10099,502656,06/24/2026,Electronics,3,91.16,customer10099@outlook.com,03/18/2025
10015,500376,06/22/2026,Beauty,3,63.23,customer10015@outlook.com,10/14/2024
10063,501656,06/20/2026,Books,4,130.63,customer10063@yahoo.com,03/04/2025
10430,503567,08/29/2025,Books,3,11.57,customer10430@gmail.com,03/26/2024
10032,500862,06/26/2026,Sports,1,62.77,customer10032@yahoo.com,11/05/2024
10092,502470,06/29/2026,Apparel,4,89.36,customer10092@yahoo.com,01/18/2025
10074,501952,06/20/2026,Home & Kitchen,5,94.63,customer10074@yahoo.com,10/18/2024
10062,501620,06/20/2026,Toys,4,63.97,customer10062@gmail.com,09/25/2024
10004,500104,06/25/2026,Sports,-3,119.18,customer10004@outlook.com,01/06/2025
10004,500111,06/26/2026,Apparel,2,129.77,customer10004@outlook.com,01/06/2025
10355,503443,01/27/2026,Home & Kitchen,5,6.26,customer10355@yahoo.com,01/27/2026
10038,501032,06/29/2026,Electronics,3,120.56,customer10038@yahoo.com,10/01/2024
10146,502978,08/01/2025,Sports,3,188.51,customer10146@hotmail.com,03/21/2024
10054,501426,06/26/2026,Books,1,93.6,customer10054@outlook.com,04/10/2025
10090,502410,06/27/2026,Sports,5,81.78,customer10090@outlook.com,11/24/2024
10015,500374,06/21/2026,Sports,4,96.64,customer10015@outlook.com,10/14/2024
10004,500090,06/20/2026,Electronics,2,44.97,customer10004@outlook.com,01/06/2025
10029,500783,06/22/2026,Beauty,4,81.03,customer10029@gmail.com,09/22/2024
10015,500379,06/23/2026,Beauty,2,117.49,customer10015@outlook.com,10/14/2024
10077,502052,06/26/2026,Books,2,68.64,customer10077@outlook.com,03/10/2025
10031,500830,06/22/2026,Books,2,83.21,customer10031@yahoo.com,05/03/2025
10063,501665,06/25/2026,Beauty,4,119.34,customer10063@yahoo.com,03/04/2025
10021,500570,06/28/2026,Home & Kitchen,3,107.51,customer10021@outlook.com,12/20/2024
10076,502009,06/22/2026,Apparel,4,109.87,customer10076@outlook.com,02/24/2025
10052,501386,06/27/2026,Sports,2,112.83,customer10052@yahoo.com,11/12/2024
10082,502194,06/27/2026,Electronics,4,79.1,customer10082@gmail.com,06/22/2025
10060,501572,06/21/2026,Apparel,1,108.0,customer10060@gmail.com,05/26/2025
10083,502227,06/28/2026,Sports,2,139.38,customer10083@yahoo.com,03/31/2025
10019,500497,06/22/2026,Apparel,5,53.39,customer10019@outlook.com,04/07/2025
10031,500844,06/29/2026,Electronics,4,80.78,customer10031@yahoo.com,05/03/2025
10037,500981,06/23/2026,Apparel,3,146.33,customer10037@yahoo.com,05/31/2025
10025,500670,06/22/2026,Sports,2,98.57,customer10025@yahoo.com,04/18/2025
10037,500995,06/28/2026,Sports,2,41.94,customer10037@yahoo.com,05/31/2025
10041,501106,06/27/2026,Toys,5,118.14,customer10041@gmail.com,10/16/2024
10026,500694,06/25/2026,Home & Kitchen,2,57.86,customer10026@yahoo.com,05/24/2025
10028,500764,06/26/2026,Sports,3,79.89,customer10028@yahoo.com,02/20/2025
10045,501205,06/25/2026,Home & Kitchen,3,119.56,customer10045@gmail.com,07/04/2025
10029,500787,06/24/2026,Books,3,134.25,customer10029@gmail.com,09/22/2024
10051,501361,06/27/2026,Books,2,80.54,customer10051@gmail.com,06/23/2025
10010,500249,06/27/2026,Electronics,1,141.56,customer10010@outlook.com,03/08/2025
10080,502120,06/22/2026,Electronics,2,90.96,customer10080@gmail.com,04/23/2025
10051,501359,06/26/2026,Books,-3,84.15,customer10051@gmail.com,06/23/2025
10068,501814,06/28/2026,Toys,4,106.03,customer10068@gmail.com,05/13/2025
10063,501653,06/20/2026,Sports,1,46.53,customer10063@yahoo.com,03/04/2025
10081,502172,06/29/2026,Books,3,97.24,customer10081@gmail.com,03/19/2025
10031,500833,06/23/2026,Electronics,2,147.9,customer10031@yahoo.com,05/03/2025
10381,503469,02/20/2026,Toys,3,11.95,customer10381@gmail.com,02/20/2026
10100,502692,06/28/2026,Books,4,131.45,customer10100@yahoo.com,02/12/2025
10087,502317,06/23/2026,Home & Kitchen,1,103.39,customer10087@gmail.com,10/30/2024
10076,502032,06/29/2026,Home & Kitchen,2,60.23,customer10076@outlook.com,02/24/2025
10100,502679,06/24/2026,Books,5,142.53,customer10100@yahoo.com,02/12/2025
10045,501208,06/26/2026,Beauty,1,59.66,customer10045@gmail.com,07/04/2025
10035,500928,06/20/2026,Home & Kitchen,4,56.04,customer10035@outlook.com,10/17/2024
10045,501201,06/24/2026,Home & Kitchen,5,144.71,customer10045@gmail.com,07/04/2025
10016,500402,06/20/2026,Apparel,1,41.55,customer10016@outlook.com,06/08/2025
10072,501915,06/28/2026,Beauty,5,62.57,customer10072@yahoo.com,06/11/2025
10055,501439,06/21/2026,Toys,5,77.0,customer10055@outlook.com,03/02/2025
10071,501879,06/22/2026,Home & Kitchen,2,133.12,customer10071@outlook.com,02/21/2025
10013,500335,06/28/2026,Home & Kitchen,3,78.65,customer10013@gmail.com,10/21/2024
10001,500019,06/25/2026,Books,2,50.39,customer10001@gmail.com,01/20/2025
10039,501054,06/28/2026,Beauty,4,104.32,customer10039@yahoo.com,07/05/2025
10062,501623,06/21/2026,Home & Kitchen,3,47.48,customer10062@gmail.com,09/25/2024
10009,500221,06/24/2026,Books,2,46.47,customer10009@outlook.com,10/22/2024
10001,500001,06/20/2026,Apparel,-1,131.04,customer10001@gmail.com,01/20/2025
10055,501458,06/28/2026,Electronics,4,108.14,customer10055@outlook.com,03/02/2025
10067,501769,06/21/2026,Books,5,127.08,customer10067@gmail.com,05/22/2025
10055,501438,06/21/2026,Sports,2,119.2,customer10055@outlook.com,03/02/2025
10067,501781,06/25/2026,Beauty,3,109.84,customer10067@gmail.com,05/22/2025
10010,500258,06/29/2026,Books,3,84.26,customer10010@outlook.com,03/08/2025
10023,500618,06/26/2026,Books,4,94.08,customer10023@outlook.com,02/14/2025
10037,500998,06/29/2026,Apparel,5,59.19,customer10037@yahoo.com,05/31/2025
10159,503053,09/18/2025,Beauty,2,343.44,customer10159@gmail.com,11/13/2023
10239,503327,06/23/2026,Toys,5,87.04,customer10239@icloud.com,06/21/2026
10004,500109,06/26/2026,Beauty,4,109.54,customer10004@outlook.com,01/06/2025
10091,502433,06/26/2026,Toys,5,52.97,customer10091@gmail.com,02/20/2025
10179,503170,11/18/2025,Beauty,2,150.76,customer10179@gmail.com,04/28/2024
10021,500550,06/22/2026,Books,2,57.98,customer10021@outlook.com,12/20/2024
10043,501166,06/29/2026,Beauty,5,41.73,customer10043@outlook.com,12/09/2024
10084,502240,06/22/2026,Apparel,4,128.9,customer10084@outlook.com,06/23/2025
10100,502672,06/21/2026,Toys,3,85.78,customer10100@yahoo.com,02/12/2025
10007,500178,06/25/2026,Electronics,3,89.45,customer10007@gmail.com,09/11/2024
10053,501401,06/26/2026,Beauty,1,83.77,customer10053@outlook.com,12/10/2024
10091,502418,06/21/2026,Beauty,1,144.88,customer10091@gmail.com,02/20/2025
10007,500167,06/21/2026,Books,4,133.32,customer10007@gmail.com,09/11/2024
10094,502519,06/25/2026,Beauty,5,99.45,customer10094@yahoo.com,07/05/2025
10070,501866,06/27/2026,Electronics,4,118.69,customer10070@gmail.com,06/05/2025
10004,500100,06/23/2026,Beauty,4,40.25,customer10004@outlook.com,01/06/2025
10045,501199,06/22/2026,Electronics,1,93.52,customer10045@gmail.com,07/04/2025
10029,500796,06/28/2026,Home & Kitchen,4,121.55,customer10029@gmail.com,09/22/2024
10035,500942,06/25/2026,Apparel,1,93.67,customer10035@outlook.com,10/17/2024
10001,500020,06/25/2026,Toys,4,61.61,customer10001@gmail.com,01/20/2025
10090,502409,06/26/2026,Apparel,4,99.06,customer10090@outlook.com,11/24/2024
10031,500824,06/20/2026,Books,4,53.96,customer10031@yahoo.com,05/03/2025
10022,500577,06/21/2026,Books,4,107.67,customer10022@outlook.com,06/11/2025
10081,502164,06/24/2026,Apparel,4,106.21,customer10081@gmail.com,03/19/2025
10260,503348,06/28/2026,Beauty,2,69.23,customer10260@outlook.com,06/21/2026
10150,503002,08/27/2025,Sports,5,265.42,customer10150@gmail.com,10/24/2023
10087,502310,06/22/2026,Beauty,1,111.43,customer10087@gmail.com,10/30/2024
10081,502159,06/23/2026,Home & Kitchen,2,83.69,customer10081@gmail.com,03/19/2025
10021,500548,06/21/2026,Electronics,2,147.62,customer10021@outlook.com,12/20/2024
10020,500529,06/25/2026,Books,4,99.72,customer10020@yahoo.com,09/27/2024
10389,503477,12/14/2025,Beauty,5,19.83,customer10389@gmail.com,12/13/2025
10012,500298,06/23/2026,Electronics,3,101.93,customer10012@yahoo.com,06/25/2025
10026,500701,06/26/2026,Books,3,116.54,customer10026@yahoo.com,05/24/2025
10092,502468,06/28/2026,Toys,5,105.82,customer10092@yahoo.com,01/18/2025
10001,500005,06/21/2026,Books,3,101.51,customer10001@gmail.com,01/20/2025
10035,500946,06/27/2026,Beauty,5,58.89,customer10035@outlook.com,10/17/2024
10314,503402,02/04/2026,Home & Kitchen,1,5.27,customer10314@gmail.com,02/02/2026
10098,502624,06/23/2026,Toys,3,131.57,customer10098@yahoo.com,04/11/2025
10021,500558,06/23/2026,Electronics,2,80.28,customer10021@outlook.com,12/20/2024
10100,502690,06/28/2026,Books,5,52.67,customer10100@yahoo.com,02/12/2025
10037,500983,06/23/2026,Electronics,5,134.26,customer10037@yahoo.com,05/31/2025
10085,502264,06/22/2026,Sports,3,65.71,customer10085@outlook.com,11/21/2024
10025,500682,06/29/2026,Beauty,2,94.36,customer10025@yahoo.com,04/18/2025
10013,500318,06/22/2026,Sports,5,55.76,customer10013@gmail.com,10/21/2024
10029,500775,06/20/2026,Sports,3,137.56,customer10029@gmail.com,09/22/2024
10085,502262,06/22/2026,Home & Kitchen,5,124.46,customer10085@outlook.com,11/21/2024
10074,501966,06/26/2026,Toys,3,66.84,customer10074@yahoo.com,10/18/2024
10063,501657,06/21/2026,Apparel,1,68.12,customer10063@yahoo.com,03/04/2025
10014,500370,06/29/2026,Home & Kitchen,5,103.34,customer10014@gmail.com,01/19/2025
10007,500173,06/24/2026,Toys,4,137.19,customer10007@gmail.com,09/11/2024
10003,500057,06/20/2026,Apparel,1,70.58,customer10003@outlook.com,03/12/2025
10026,500699,06/26/2026,Apparel,4,109.1,customer10026@yahoo.com,05/24/2025
10098,502622,06/22/2026,Books,1,64.72,customer10098@yahoo.com,04/11/2025
10026,500703,06/27/2026,Sports,2,105.4,customer10026@yahoo.com,05/24/2025
10138,502924,10/16/2025,Apparel,4,250.92,customer10138@hotmail.com,02/03/2024
10060,501588,06/25/2026,Electronics,4,44.95,customer10060@gmail.com,05/26/2025
10137,502917,07/09/2025,Books,1,347.82,customer10137@hotmail.com,06/19/2024
10013,500322,06/23/2026,Books,4,55.29,customer10013@gmail.com,10/21/2024
10068,501798,06/22/2026,Sports,1,78.46,customer10068@gmail.com,05/13/2025
10030,500811,06/26/2026,Home & Kitchen,1,77.3,customer10030@gmail.com,04/07/2025
10094,502508,06/21/2026,Books,4,57.05,customer10094@yahoo.com,07/05/2025
10058,501525,06/22/2026,Sports,5,74.51,customer10058@outlook.com,10/05/2024
10018,500487,06/29/2026,Beauty,5,123.38,customer10018@gmail.com,11/24/2024
10036,500971,06/29/2026,Electronics,2,46.31,customer10036@yahoo.com,12/08/2024
10074,501953,06/21/2026,Toys,3,140.81,customer10074@yahoo.com,10/18/2024
10065,501725,06/28/2026,Home & Kitchen,1,119.92,customer10065@yahoo.com,06/15/2025
10093,502475,06/21/2026,Books,2,56.83,customer10093@yahoo.com,01/03/2025
10040,501079,06/27/2026,Toys,4,75.33,customer10040@outlook.com,02/21/2025
10025,500678,06/27/2026,Beauty,-2,81.46,customer10025@yahoo.com,04/18/2025
10058,501515,06/20/2026,Sports,1,141.63,customer10058@outlook.com,10/05/2024
10040,501069,06/24/2026,Home & Kitchen,4,97.04,customer10040@outlook.com,02/21/2025
10011,500272,06/24/2026,Apparel,4,94.67,customer10011@outlook.com,10/31/2024
10041,501102,06/25/2026,Apparel,-3,149.52,customer10041@gmail.com,10/16/2024
10090,502400,06/23/2026,Books,5,65.27,customer10090@outlook.com,11/24/2024
10078,502079,06/25/2026,Toys,4,137.89,customer10078@outlook.com,06/27/2025
10084,502243,06/23/2026,Electronics,2,51.61,customer10084@outlook.com,06/23/2025
10071,501895,06/27/2026,Electronics,2,133.58,customer10071@outlook.com,02/21/2025
10072,501900,06/20/2026,Apparel,1,124.61,customer10072@yahoo.com,06/11/2025
10018,500477,06/27/2026,,4,147.53,customer10018@gmail.com,11/24/2024
10073,501921,06/20/2026,Sports,4,102.07,customer10073@gmail.com,11/10/2024
10087,502312,06/23/2026,Beauty,4,118.29,customer10087@gmail.com,10/30/2024
10053,501396,06/23/2026,Sports,3,70.44,customer10053@outlook.com,12/10/2024
10194,503253,08/02/2025,Books,1,242.73,customer10194@yahoo.com,03/20/2024
10042,501123,06/23/2026,Toys,2,44.74,customer10042@yahoo.com,12/10/2024
10454,503632,08/31/2025,Books,5,12.97,customer10454@hotmail.com,12/29/2023
10087,502324,06/27/2026,Sports,1,59.1,customer10087@gmail.com,10/30/2024
10060,501595,06/27/2026,Toys,1,65.54,customer10060@gmail.com,05/26/2025
10186,503207,07/20/2025,Toys,5,313.36,customer10186@yahoo.com,05/15/2024
10186,503206,07/11/2025,Electronics,5,263.94,customer10186@yahoo.com,05/15/2024
10073,501941,06/26/2026,Home & Kitchen,1,121.09,customer10073@gmail.com,11/10/2024
10047,501254,06/27/2026,Toys,4,98.09,customer10047@outlook.com,10/16/2024
10073,501921,06/20/2026,Books,5,64.56,customer10073@gmail.com,11/10/2024
10035,500932,06/21/2026,Beauty,1,94.49,customer10035@outlook.com,10/17/2024
10140,502934,07/14/2025,Home & Kitchen,2,213.41,customer10140@hotmail.com,11/28/2023
10079,502101,06/23/2026,Books,1,80.99,customer10079@yahoo.com,12/11/2024
10087,502314,06/23/2026,Sports,3,92.39,customer10087@gmail.com,10/30/2024
10006,500152,06/24/2026,Beauty,3,63.7,customer10006@yahoo.com,12/01/2024
10025,500678,06/27/2026,Books,3,86.66,customer10025@yahoo.com,04/18/2025
10047,501260,06/28/2026,Toys,5,115.07,customer10047@outlook.com,10/16/2024
10078,502086,06/27/2026,Beauty,1,49.8,customer10078@outlook.com,06/27/2025
10097,502607,06/27/2026,Beauty,5,136.52,customer10097@outlook.com,03/04/2025
10027,500723,06/23/2026,Apparel,3,145.37,customer10027@outlook.com,06/14/2025
10059,501565,06/28/2026,Home & Kitchen,4,40.31,customer10059@gmail.com,02/20/2025
10093,502502,06/29/2026,Electronics,1,48.11,customer10093@yahoo.com,01/03/2025
10003,500061,06/21/2026,Apparel,5,130.48,customer10003@outlook.com,03/12/2025
10057,501499,06/24/2026,Books,4,50.47,customer10057@outlook.com,06/06/2025
10009,500214,06/21/2026,Toys,2,44.35,customer10009@outlook.com,10/22/2024
10089,502373,06/26/2026,Electronics,2,62.71,customer10089@gmail.com,12/30/2024
10077,502060,06/29/2026,Home & Kitchen,1,81.36,customer10077@outlook.com,03/10/2025
10468,503666,06/15/2025,Toys,1,6.71,customer10468@gmail.com,11/25/2023
10099,502658,06/25/2026,Toys,4,83.41,customer10099@outlook.com,03/18/2025
10058,501547,06/29/2026,Books,5,69.18,customer10058@outlook.com,10/05/2024
10007,500184,06/28/2026,Home & Kitchen,1,64.46,customer10007@gmail.com,09/11/2024
10028,500759,06/24/2026,Home & Kitchen,3,70.2,customer10028@yahoo.com,02/20/2025
10003,500085,06/26/2026,Apparel,4,102.36,customer10003@outlook.com,03/12/2025
10012,500307,06/27/2026,Home & Kitchen,4,107.21,customer10012@yahoo.com,06/25/2025
10085,502258,06/22/2026,Apparel,5,40.46,customer10085@outlook.com,11/21/2024
10063,501669,06/26/2026,Apparel,5,70.7,customer10063@yahoo.com,03/04/2025
10057,501494,06/23/2026,Beauty,5,133.65,customer10057@outlook.com,06/06/2025
10014,500356,06/23/2026,Beauty,4,92.81,customer10014@gmail.com,01/19/2025
10037,500982,06/23/2026,Beauty,3,117.06,customer10037@yahoo.com,05/31/2025
10032,500868,06/28/2026,Home & Kitchen,5,95.47,customer10032@yahoo.com,11/05/2024
10010,500260,06/29/2026,Toys,2,137.53,customer10010@outlook.com,03/08/2025
10049,501297,06/23/2026,Sports,3,74.49,customer10049@yahoo.com,10/18/2024
10086,502298,06/28/2026,Books,2,108.44,customer10086@yahoo.com,03/07/2025
10015,500375,06/21/2026,Toys,2,103.09,customer10015@outlook.com,10/14/2024
10100,502689,06/27/2026,Apparel,2,144.94,customer10100@yahoo.com,02/12/2025
10091,502441,06/27/2026,Electronics,4,139.72,customer10091@gmail.com,02/20/2025
10096,502572,06/24/2026,Books,1,132.29,customer10096@gmail.com,04/19/2025
10011,500288,06/29/2026,Toys,5,107.94,customer10011@outlook.com,10/31/2024
10080,502140,06/27/2026,Home & Kitchen,1,56.02,customer10080@gmail.com,04/23/2025
10045,501210,06/27/2026,Toys,5,107.89,customer10045@gmail.com,07/04/2025
10094,502516,06/24/2026,Apparel,3,52.99,customer10094@yahoo.com,07/05/2025
10008,500188,06/20/2026,Toys,5,148.36,customer10008@gmail.com,05/20/2025
10477,503686,07/02/2025,Toys,2,3.94,customer10477@gmail.com,05/15/2024
10091,502432,06/25/2026,Electronics,1,141.11,customer10091@gmail.com,02/20/2025
10029,500788,06/24/2026,Beauty,1,78.27,customer10029@gmail.com,09/22/2024
10042,501131,06/25/2026,Books,3,86.79,customer10042@yahoo.com,12/10/2024
10034,500913,06/26/2026,Beauty,4,130.92,customer10034@outlook.com,06/28/2025
10076,502023,06/26/2026,Sports,3,66.86,customer10076@outlook.com,02/24/2025
10060,501578,06/22/2026,Books,5,142.88,customer10060@gmail.com,05/26/2025
10025,500681,06/29/2026,Toys,1,138.16,customer10025@yahoo.com,04/18/2025
10024,500655,06/26/2026,Sports,1,85.23,customer10024@yahoo.com,09/11/2024
10077,502057,06/27/2026,Beauty,1,96.36,customer10077@outlook.com,03/10/2025
10002,500042,06/25/2026,Apparel,1,40.6,customer10002@yahoo.com,03/29/2025
10038,501025,06/27/2026,Home & Kitchen,5,79.54,customer10038@yahoo.com,10/01/2024
10016,500425,06/28/2026,Toys,4,122.08,customer10016@outlook.com,06/08/2025
10009,500220,06/24/2026,Apparel,3,68.98,customer10009@outlook.com,10/22/2024
10056,501481,06/29/2026,Toys,4,142.02,customer10056@gmail.com,02/01/2025
10060,501589,06/25/2026,Beauty,2,148.68,customer10060@gmail.com,05/26/2025
10096,502578,06/27/2026,Home & Kitchen,2,80.76,customer10096@gmail.com,04/19/2025
10095,502548,06/25/2026,Sports,5,102.71,customer10095@gmail.com,05/12/2025
10070,501867,06/27/2026,Home & Kitchen,4,41.04,customer10070@gmail.com,06/05/2025
10087,502325,06/27/2026,Books,1,135.3,customer10087@gmail.com,10/30/2024
10066,501749,06/26/2026,Sports,1,59.72,customer10066@yahoo.com,06/25/2025
10083,502213,06/25/2026,Books,2,44.42,customer10083@yahoo.com,03/31/2025
10027,500711,06/20/2026,Books,2,66.77,customer10027@outlook.com,06/14/2025
10016,500406,06/22/2026,Home & Kitchen,4,133.15,customer10016@outlook.com,06/08/2025
10012,500292,06/21/2026,Toys,5,136.28,customer10012@yahoo.com,06/25/2025
10048,501280,06/26/2026,Apparel,4,68.42,customer10048@gmail.com,02/16/2025
10007,500182,06/28/2026,Sports,2,115.47,customer10007@gmail.com,09/11/2024
10076,502006,06/21/2026,Electronics,2,145.41,customer10076@outlook.com,02/24/2025
10046,501222,06/20/2026,Toys,4,149.75,customer10046@yahoo.com,04/04/2025
10053,501397,06/23/2026,Home & Kitchen,4,95.4,customer10053@outlook.com,12/10/2024
10025,500672,06/23/2026,Books,2,149.95,customer10025@yahoo.com,04/18/2025
10038,501015,06/25/2026,Apparel,1,83.54,customer10038@yahoo.com,10/01/2024
10099,502652,06/23/2026,Home & Kitchen,5,118.39,customer10099@outlook.com,03/18/2025
10037,500973,06/21/2026,Books,4,50.72,customer10037@yahoo.com,05/31/2025
10065,501719,06/24/2026,Apparel,2,49.36,customer10065@yahoo.com,06/15/2025
10038,501027,06/28/2026,Electronics,2,41.21,customer10038@yahoo.com,10/01/2024
10057,501492,06/23/2026,Beauty,3,40.33,customer10057@outlook.com,06/06/2025
10026,500708,06/29/2026,Beauty,5,99.16,customer10026@yahoo.com,05/24/2025
10045,501211,06/27/2026,Toys,2,124.01,customer10045@gmail.com,07/04/2025
10072,501909,06/26/2026,Apparel,3,71.52,customer10072@yahoo.com,06/11/2025
10073,501936,06/24/2026,Home & Kitchen,2,146.0,customer10073@gmail.com,11/10/2024
10030,500803,06/22/2026,Sports,-5,55.51,customer10030@gmail.com,04/07/2025
10088,502352,06/26/2026,Books,1,136.82,customer10088@gmail.com,09/21/2024
10046,501221,06/20/2026,Home & Kitchen,2,118.73,customer10046@yahoo.com,04/04/2025
10018,500467,06/23/2026,Electronics,5,73.4,customer10018@gmail.com,11/24/2024
10052,501382,06/26/2026,Toys,2,90.53,customer10052@yahoo.com,11/12/2024
10044,501186,06/29/2026,,3,59.91,customer10044@outlook.com,04/24/2025
10028,500770,06/28/2026,Toys,1,147.43,customer10028@yahoo.com,02/20/2025
10069,501824,06/23/2026,Electronics,1,47.26,customer10069@outlook.com,02/11/2025
10021,500564,06/26/2026,Books,5,97.07,customer10021@outlook.com,12/20/2024
10071,501882,06/23/2026,Apparel,2,99.93,customer10071@outlook.com,02/21/2025
10070,501865,06/27/2026,Apparel,4,80.16,customer10070@gmail.com,06/05/2025
10077,502044,06/23/2026,Electronics,2,116.82,customer10077@outlook.com,03/10/2025
10024,500643,06/24/2026,Electronics,2,88.05,customer10024@yahoo.com,09/11/2024
10076,502024,06/26/2026,Toys,5,115.92,customer10076@outlook.com,02/24/2025
10080,502141,06/28/2026,Toys,4,84.88,customer10080@gmail.com,04/23/2025
10136,502914,11/09/2025,Electronics,3,224.01,customer10136@hotmail.com,11/21/2023
10016,500430,06/29/2026,Apparel,1,98.38,customer10016@outlook.com,06/08/2025
10025,500678,06/27/2026,Sports,4,97.76,customer10025@yahoo.com,04/18/2025
10070,501871,06/28/2026,Beauty,2,103.47,customer10070@gmail.com,06/05/2025
10065,501712,06/21/2026,Beauty,4,148.1,customer10065@yahoo.com,06/15/2025
10057,501506,06/27/2026,Home & Kitchen,5,87.52,customer10057@outlook.com,06/06/2025
10086,502295,06/27/2026,Sports,4,61.89,customer10086@yahoo.com,03/07/2025
10028,500751,06/23/2026,Beauty,3,54.14,customer10028@yahoo.com,02/20/2025
10056,501471,06/23/2026,Electronics,5,52.26,customer10056@gmail.com,02/01/2025
10084,502246,06/26/2026,Apparel,5,111.5,customer10084@outlook.com,06/23/2025
10071,501893,06/26/2026,Apparel,3,45.95,customer10071@outlook.com,02/21/2025
10046,501225,06/22/2026,Home & Kitchen,4,51.43,customer10046@yahoo.com,04/04/2025
10006,500161,06/29/2026,Books,1,144.42,customer10006@yahoo.com,12/01/2024
10027,500719,06/22/2026,Beauty,2,65.05,customer10027@outlook.com,06/14/2025
10053,501389,06/21/2026,Toys,-2,49.99,customer10053@outlook.com,12/10/2024
10060,501597,06/28/2026,Toys,4,51.08,customer10060@gmail.com,05/26/2025
10013,500338,06/29/2026,Toys,2,104.37,customer10013@gmail.com,10/21/2024
10500,503742,06/16/2025,Home & Kitchen,1,10.29,customer10500@hotmail.com,11/05/2023
10033,500881,06/24/2026,Sports,3,105.67,customer10033@yahoo.com,12/20/2024
10021,500555,06/23/2026,Apparel,5,142.48,customer10021@outlook.com,12/20/2024
10090,502398,06/23/2026,Books,4,117.35,customer10090@outlook.com,11/24/2024
10027,500723,06/23/2026,Electronics,2,110.56,customer10027@outlook.com,06/14/2025
10086,502287,06/23/2026,Apparel,2,66.07,customer10086@yahoo.com,03/07/2025
10021,500552,06/22/2026,Apparel,5,142.06,customer10021@outlook.com,12/20/2024
10022,500595,06/26/2026,Sports,3,43.37,customer10022@outlook.com,06/11/2025
