customer_id,order_id,order_date,order_value,quantity,unit_price,product_category,customer_email,signup_date,support_tickets
CUST-00944,ORD192095,2026-06-16,29.28,4,7.32,Books,cust00944@example.com,2026-06-25,0.0
00193,ORD303130,2025-07-21,254.9,1,254.9,Sports,00193@example.com,2024-12-16,0.0
C00765,ORD702868,2026-06-12,63.88,1,63.88,,c00765@example.com,2026-06-07,1.0
CUST-03149,ORD282841,2024-12-30,19.74,2,9.87,Beauty,cust03149@example.com,2024-08-03,0.0
cust_03121,ORD467565,2025-06-28,19.43,1,19.43,Home,cust03121@example.com,2025-06-27,1.0
CUST-00280,ORD524964,2026-03-17,259.18,1,259.18,Apparel,cust00280@example.com,2024-04-28,0.0
01950,ORD702073,2025-12-11,62.66,1,62.66,Home,01950@example.com,2025-12-07,0.0
CUST-00126,ORD252594,2026-03-13,271.2,4,,Home,cust00126@example.com,2023-07-19,1.0
cust_00564,ORD261217,19/10/2024,197.4,3,65.8,Beauty,cust00564@example.com,2024-10-18,1.0
C00213,ORD726058,2024-09-20,152.0,4,38.0,Books,c00213@example.com,2023-05-17,0.0
CUST-00522,ORD555311,2025-04-09,214.54,2,107.27,Home,,2024-05-21,0.0
00485,ORD771002,2024-11-01,194.66,2,97.33,Books,00485@example.com,2024-10-29,1.0
cust_02698,ORD725304,2026-01-07,38.2,4,9.55,Home,cust02698@example.com,2025-01-31,1.0
CUST-00146,ORD580760,2025-09-18,241.48,4,60.37,Grocery,cust00146@example.com,2023-08-12,0.0
C02842,ORD187237,2026-02-15,17.48,2,8.74,Books,c02842@example.com,2025-11-08,1.0
CUST-03732,ORD987245,2024-10-05,20.88,4,5.22,Apparel,cust03732@example.com,2024-08-30,0.0
C00495,ORD748211,2025-08-06,214.08,3,71.36,Home,c00495@example.com,2023-12-30,0.0
CUST-00243,ORD702018,2026-06-18,161.62,1,161.62,Home,cust00243@example.com,2024-05-02,1.0
cust_00628,ORD708594,2025-02-17,147.16,2,73.58,Grocery,cust00628@example.com,2025-02-15,0.0
CUST-00477,ORD570347,2024-10-05,180.56,1,180.56,Home,cust00477@example.com,2023-06-22,0.0
cust_00574,ORD474966,2024-03-11,263.6,4,65.9,Beauty,cust00574@example.com,2023-04-08,0.0
CUST-00338,ORD284122,2025-07-20,294.75,3,98.25,Books,cust00338@example.com,2024-12-09,0.0
00263,ORD850806,2025-02-26,275.36,2,137.68,Apparel,00263@example.com,2024-03-25,0.0
CUST-00593,ORD880023,2024-09-23,264.28,4,66.07,Apparel,cust00593@example.com,2024-06-13,1.0
CUST-03722,ORD824123,2025-05-17,14.46,2,7.23,Electronics,cust03722@example.com,2025-02-26,5.0
CUST-00248,ORD999183,2026-06-16,249.88,2,124.94,Grocery,cust00248@example.com,2024-11-15,0.0
CUST-00019,ORD720663,2026-03-13,272.36,4,68.09,Electronics,cust00019@example.com,2024-07-26,2.0
cust_00564,ORD872072,2025-01-18,279.0,2,139.5,Electronics,cust00564@example.com,2024-10-18,1.0
CUST-00443,ORD216678,2024-08-14,155.69,1,155.69,Grocery,cust00443@example.com,2023-07-21,2.0
CUST-00590,ORD298704,2024-12-10,161.34,3,53.78,Books,cust00590@example.com,2024-02-05,2.0
CUST-00697,ORD845090,2026-06-28,89.93,1,89.93,Home,cust00697@example.com,2026-06-08,0.0
CUST-00175,ORD150685,2026-03-29,290.28,3,96.76,Home,cust00175@example.com,2024-11-17,0.0
cust_04086,ORD201179,2024-06-12,18.0,3,6.0,Home,cust04086@example.com,2024-06-10,0.0
CUST-03027,ORD273046,2026-01-13,21.66,1,21.66,Home,cust03027@example.com,2026-01-15,0.0
CUST-00333,ORD381502,2025-07-12,245.18,2,122.59,Books,cust00333@example.com,2023-07-13,1.0
CUST-00550,ORD809971,2025-09-22,248.61,3,82.87,Apparel,cust00550@example.com,2023-11-21,
CUST-00118,ORD189608,2026-03-04,257.26,2,128.63,Sports,cust00118@example.com,2023-08-10,1.0
cust_02552,ORD165478,2026-02-06,68.02,2,34.01,Home,cust02552@example.com,2026-01-24,0.0
03485,ORD584335,2024-10-26,38.46,3,12.82,Toys,03485@example.com,2024-12-23,1.0
CUST-00597,ORD776748,2024-06-25,277.86,3,92.62,Home,cust00597@example.com,2023-04-27,1.0
CUST-00201,ORD945671,2025-10-11,162.04,2,81.02,Apparel,cust00201@example.com,2023-08-14,0.0
C00396,ORD615465,2025-03-03,173.93,1,173.93,Beauty,c00396@example.com,2024-08-05,1.0
CUST-00712,ORD994022,2026-06-21,63.45,3,21.15,Books,cust00712@example.com,2026-06-07,0.0
CUST-00584,ORD745056,2024-12-16,184.52,4,46.13,Electronics,cust00584@example.com,2023-03-25,2.0
CUST-00147,ORD241435,2026-02-17,252.39,3,84.13,Grocery,cust00147@example.com,2023-11-27,0.0
00402,ORD794271,2025-07-12,191.28,4,47.82,Grocery,00402@example.com,2024-04-23,1.0
CUST-01342,ORD509957,2026-06-20,65.44,4,16.36,Toys,cust01342@example.com,2026-06-20,2.0
CUST-00064,ORD157878,2025-06-15,242.43,3,80.81,Books,cust00064@example.com,2024-09-18,0.0
C03189,ORD515787,2024-11-09,36.22,2,18.11,Apparel,c03189@example.com,2024-06-02,0.0
CUST-00530,ORD686271,2025-02-09,242.47,1,242.47,Home,cust00530@example.com,2023-06-15,0.0
CUST-00100,ORD388443,2025-09-26,296.68,1,296.68,Toys,cust00100@example.com,2024-05-23,0.0
CUST-03200,ORD202662,2025-04-18,25.59,1,25.59,Toys,cust03200@example.com,2025-05-25,1.0
CUST-01279,ORD839570,2026-06-12,70.53,1,70.53,Books,cust01279@example.com,2026-06-21,1.0
C00453,ORD939974,2024-05-08,201.21,1,201.21,Beauty,c00453@example.com,2024-02-22,0.0
00056,ORD101935,2025-03-23,235.38,2,117.69,Beauty,00056@example.com,2023-11-11,0.0
CUST-04012,ORD622925,2025-02-27,25.3,1,25.3,Beauty,cust04012@example.com,2025-01-20,1.0
CUST-00616,ORD609472,2024-08-20,201.6,1,201.6,Apparel,cust00616@example.com,2023-04-13,3.0
CUST-00566,ORD839384,2024-02-28,232.92,2,116.46,Sports,cust00566@example.com,2024-02-26,0.0
C00222,ORD795676,2025-10-10,239.61,3,79.87,Beauty,c00222@example.com,2024-03-10,0.0
CUST-00048,ORD508661,2025-05-28,256.88,1,256.88,Toys,cust00048@example.com,2023-12-23,1.0
03527,ORD366508,11/07/2025,16.2,2,8.1,Electronics,03527@example.com,2025-07-10,1.0
CUST-01276,ORD987879,2026-06-12,68.0,4,17.0,Electronics,cust01276@example.com,2026-06-16,0.0
CUST-02943,ORD304043,2025-09-22,29.54,2,14.77,Apparel,cust02943@example.com,2025-03-14,0.0
CUST-01763,ORD201392,2025-11-06,38.69,1,38.69,Toys,cust01763@example.com,2025-09-15,1.0
00276,ORD938164,2025-09-22,153.42,2,76.71,Books,00276@example.com,2024-02-13,2.0
C01179,ORD277620,2026-06-12,28.37,1,28.37,Books,c01179@example.com,2026-06-11,0.0
CUST-00338,ORD819547,2026-01-02,262.16,2,131.08,Sports,cust00338@example.com,2024-12-09,0.0
CUST-00607,ORD670425,2025-05-08,233.76,4,58.44,Beauty,cust00607@example.com,2024-06-27,1.0
C00608,ORD166176,2024-03-26,277.76,4,69.44,Apparel,c00608@example.com,2023-11-03,1.0
C03218,ORD267492,2025-08-11,30.0,3,10.0,Sports,c03218@example.com,2024-06-15,1.0
cust_01962,ORD161957,2025-12-10,60.08,2,30.04,Grocery,,2024-11-28,0.0
CUST-00367,ORD951396,2026-05-20,166.86,3,55.62,Toys,cust00367@example.com,2024-08-13,0.0
CUST-00181,ORD201713,2026-01-19,153.3,3,51.1,Grocery,cust00181@example.com,2023-08-14,0.0
02646,ORD662196,2026-04-13,28.6,2,14.3,Beauty,02646@example.com,2025-07-27,0.0
CUST-00420,ORD514635,2024-09-14,279.93,3,93.31,Beauty,,2024-09-13,3.0
CUST-00338,ORD199899,2025-09-29,150.31,1,150.31,Beauty,cust00338@example.com,2024-12-09,0.0
C00192,ORD469852,2026-04-23,178.17,3,59.39,Beauty,c00192@example.com,2024-07-11,0.0
CUST-00273,ORD834190,2025-09-11,234.18,1,234.18,Home,cust00273@example.com,2024-02-02,0.0
CUST-00212,ORD720653,2026-01-01,$190.44,3,63.48,Toys,cust00212@example.com,2024-06-10,0.0
CUST-00342,ORD272194,2025-08-03,168.3,2,84.15,Grocery,cust00342@example.com,2024-10-19,0.0
C00592,ORD245225,2025-01-26,140.36,2,70.18,Beauty,c00592@example.com,2025-01-24,2.0
CUST-00400,ORD283145,2024-04-24,204.91,1,204.91,Books,cust00400@example.com,2023-08-10,0.0
cust_00346,ORD813568,2026-03-24,253.96,4,63.49,Books,cust00346@example.com,2024-12-27,0.0
C01098,ORD171263,2026-06-30,83.94,3,27.98,Electronics,C01098@EXAMPLE.COM,2026-06-11,1.0
C03257,ORD154335,2025-02-09,16.57,1,16.57,Home,c03257@example.com,2025-07-04,1.0
C00167,ORD696184,2025-06-26,165.69,3,55.23,Home,c00167@example.com,2023-09-05,1.0
C00438,ORD114360,2025-07-15,143.12,4,35.78,Books,c00438@example.com,2023-03-22,0.0
CUST-00304,ORD566647,28/05/2025,154.17,1,154.17,Sports,cust00304@example.com,2024-04-03,0.0
CUST-00596,ORD712307,2025-07-05,187.26,3,62.42,Sports,cust00596@example.com,2024-07-03,1.0
CUST-00164,ORD291385,2025-08-31,187.36,4,46.84,Beauty,cust00164@example.com,2023-12-13,0.0
cust_00602,ORD801845,2025-05-16,184.26,3,61.42,Home,cust00602@example.com,2023-08-06,1.0
CUST-00687,ORD162103,2026-06-16,0.0,2,16.9,Sports,cust00687@example.com,2026-06-08,1.0
cust_03718,ORD814299,01/07/2025,27.16,2,13.58,GROCERY,cust03718@example.com,2025-05-28,0.0
03458,ORD703996,2025-09-05,20.12,4,5.03,Apparel,03458@example.com,2025-09-04,1.0
CUST-00305,ORD247677,2026-01-01,205.47,3,68.49,Beauty,cust00305@example.com,2024-07-07,0.0
02585,ORD436810,2025-09-17,42.24,4,10.56,Sports,02585@example.com,2024-12-01,1.0
CUST-01241,ORD767809,2026-06-14,57.33,3,19.11,Toys,cust01241@example.com,2026-06-24,0.0
CUST-00032,ORD183815,2025-03-03,251.09,1,251.09,Beauty,cust00032@example.com,2023-11-19,0.0
C00578,ORD601838,2024-10-11,238.58,2,,Electronics,c00578@example.com,2024-04-11,2.0
CUST-00180,ORD806657,2025-02-28,257.6,2,128.8,Books,cust00180@example.com,2024-02-12,0.0
00021,ORD422027,26/07/2025,294.26,2,147.13,Beauty,00021@example.com,2024-01-06,1.0
cust_00737,ORD848055,2026-06-13,52.83,3,17.61,Electronics,cust00737@example.com,2026-06-14,0.0
cust_00628,ORD196694,2025-02-16,179.64,4,44.91,Books,cust00628@example.com,2025-02-15,0.0
CUST-00790,ORD595011,2026-06-28,37.43,1,37.43,Sports,cust00790@example.com,2026-06-28,0.0
CUST-02307,ORD697797,2025-10-24,59.66,2,29.83,Grocery,cust02307@example.com,2024-12-11,0.0
C00500,ORD995815,2025-07-17,251.96,4,62.99,Sports,c00500@example.com,2023-09-02,2.0
03306,ORD705901,2025-05-10,23.28,4,5.82,Toys,03306@example.com,2025-08-26,1.0
00561,ORD939240,2023-11-21,254.33,1,254.33,Grocery,00561@example.com,2023-10-08,
cust_00406,ORD616350,2024-09-13,192.32,2,96.16,Grocery,cust00406@example.com,2023-12-13,0.0
CUST-04002,ORD838589,15/05/2025,32.28,4,8.07,Apparel,cust04002@example.com,2025-09-02,2.0
cust_03641,ORD653370,2024-10-30,34.99,1,34.99,Apparel,cust03641@example.com,2024-06-26,0.0
cust_00256,ORD496684,2026-01-13,171.78,3,57.26,Sports,cust00256@example.com,2024-07-07,1.0
CUST-00047,ORD728096,2026-02-10,246.31,1,246.31,Beauty,cust00047@example.com,2024-03-05,2.0
C00381,ORD709717,2025-10-12,162.12,4,40.53,Toys,c00381@example.com,2023-08-13,0.0
CUST-00175,ORD611631,2026-04-05,162.48,3,54.16,Sports,cust00175@example.com,2024-11-17,0.0
CUST-00911,ORD755085,2026-06-23,87.09,1,87.09,Home,cust00911@example.com,2026-06-25,1.0
00345,ORD554834,2026-01-11,256.92,3,85.64,Apparel,00345@example.com,2024-08-08,0.0
00263,ORD641248,2026-01-09,176.5,2,88.25,Home,00263@example.com,2024-03-25,0.0
CUST-00452,ORD144572,2024-08-20,250.16,4,62.54,Home,cust00452@example.com,2024-06-14,0.0
CUST-00196,ORD806677,2025-04-02,223.37,1,223.37,Electronics,cust00196@example.com,2024-03-15,0.0
CUST-00348,ORD382585,2025-07-04,233.31,3,77.77,Apparel,cust00348@example.com,2024-04-22,0.0
CUST-01348,ORD198341,2025-11-26,50.96,4,12.74,Toys,cust01348@example.com,2025-06-06,1.0
CUST-00156,ORD507335,2024-10-09,266.18,2,133.09,Beauty,cust00156@example.com,2023-06-23,0.0
CUST-03188,ORD541836,2025-04-30,31.63,1,31.63,Sports,cust03188@example.com,2025-04-06,0.0
CUST-00307,ORD603196,2025-11-06,229.8,4,57.45,Grocery,cust00307@example.com,2023-08-28,0.0
cust_00440,ORD868988,2025-09-10,140.32,2,70.16,Books,cust00440@example.com,2023-08-17,0.0
cust_04049,ORD731796,2025-04-29,19.49,1,19.49,Grocery,cust04049@example.com,2025-06-30,0.0
CUST-03425,ORD938066,2025-04-25,28.4,2,14.2,HOME,CUST03425@EXAMPLE.COM,2025-04-10,0.0
00193,ORD530410,2026-04-14,277.03,1,277.03,Grocery,00193@example.com,2024-12-16,0.0
CUST-03436,ORD199256,2024-05-09,15.72,2,7.86,Beauty,cust03436@example.com,2024-04-29,1.0
CUST-01207,ORD429302,2026-06-22,22.16,4,5.54,Apparel,cust01207@example.com,2026-06-19,1.0
C03070,ORD519621,2025-11-16,40.0,4,10.0,Sports,c03070@example.com,2026-01-30,1.0
cust_00599,ORD714648,2024-05-18,173.34,2,86.67,Home,cust00599@example.com,2024-05-17,0.0
CUST-00318,ORD112291,2026-01-09,178.62,2,89.31,Grocery,,2024-04-13,1.0
CUST-00180,ORD232661,2026-05-17,235.32,4,58.83,Grocery,cust00180@example.com,2024-02-12,0.0
cust_00088,ORD751151,2026-05-02,167.29,1,167.29,Toys,cust00088@example.com,2025-01-28,0.0
C00383,ORD289836,2025-04-18,208.6,4,52.15,Home,,2024-12-05,1.0
CUST-01683,ORD830614,2026-03-30,25.08,2,12.54,Books,cust01683@example.com,2025-07-13,0.0
cust_03146,ORD536832,2024-09-01,20.61,3,6.87,Sports,cust03146@example.com,2024-08-29,0.0
C00322,ORD995157,2026-02-22,261.86,2,130.93,Toys,c00322@example.com,2024-09-29,1.0
CUST-03802,ORD141144,2025-01-25,29.58,3,9.86,Toys,cust03802@example.com,2024-07-25,2.0
CUST-00271,ORD663776,2024-07-01,294.5,2,147.25,Grocery,cust00271@example.com,2023-06-26,0.0
00035,ORD875489,2026-06-25,215.56,4,53.89,Apparel,00035@example.com,2024-07-24,1.0
CUST-00327,ORD626873,2025-08-20,277.28,1,277.28,Toys,cust00327@example.com,2024-11-06,0.0
00151,ORD571147,02/01/2026,156.04,2,78.02,Beauty,00151@example.com,2023-06-17,0.0
00013,ORD129182,2025-06-21,164.34,3,54.78,Books,00013@example.com,2023-08-24,0.0
CUST-00063,ORD274164,2026-03-31,194.28,3,64.76,Apparel,cust00063@example.com,2023-09-28,1.0
CUST-00032,ORD468592,2026-03-29,206.0,4,51.5,Beauty,cust00032@example.com,2023-11-19,0.0
CUST-00007,ORD482112,2025-10-01,221.38,2,110.69,Beauty,cust00007@example.com,2024-07-28,1.0
CUST-03764,ORD923394,2025-03-11,11.52,3,3.84,Grocery,cust03764@example.com,2024-10-07,2.0
C00245,ORD786240,2026-03-15,181.74,3,60.58,Beauty,c00245@example.com,2023-09-09,0.0
cust_00179,ORD645948,2025-08-14,299.25,3,99.75,Home,cust00179@example.com,2023-05-23,0.0
cust_01382,ORD786817,2025-10-17,37.96,4,9.49,Home,cust01382@example.com,2026-01-20,0.0
CUST-00105,ORD465299,2026-06-21,272.22,1,272.22,Sports,cust00105@example.com,2025-01-10,0.0
CUST-00546,ORD978312,2025-11-20,219.08,4,54.77,Electronics,cust00546@example.com,2023-10-31,3.0
CUST-00185,ORD765756,2025-09-17,168.92,1,168.92,Apparel,cust00185@example.com,2024-12-31,1.0
cust_00155,ORD949880,2025-11-23,248.72,2,124.36,Home,cust00155@example.com,2023-09-09,0.0
CUST-04172,ORD250526,2024-10-01,24.34,1,24.34,Books,cust04172@example.com,2024-09-27,0.0
CUST-00228,ORD360144,2025-04-06,169.85,1,169.85,Books,cust00228@example.com,2024-05-03,0.0
CUST-02711,ORD183226,2025-12-22,57.02,2,28.51,Apparel,CUST02711@EXAMPLE.COM,2025-07-29,0.0
cust_00137,ORD465497,2025-09-02,166.14,3,55.38,,cust00137@example.com,2024-03-14,2.0
C00131,ORD626448,2026-03-23,161.16,4,40.29,Apparel,c00131@example.com,2023-12-10,0.0
CUST-02741,ORD979348,2026-02-16,55.56,4,13.89,Beauty,cust02741@example.com,2026-03-09,0.0
CUST-00127,ORD696571,2025-12-19,170.51,1,170.51,Books,cust00127@example.com,2025-02-01,0.0
cust_00137,ORD122410,2025-06-12,159.64,2,79.82,Toys,cust00137@example.com,2024-03-14,2.0
CUST-00408,ORD669344,2025-09-20,260.97,3,86.99,Sports,cust00408@example.com,2024-12-03,2.0
CUST-00249,ORD731767,2025-12-31,$200.53,1,200.53,Books,cust00249@example.com,2024-09-29,2.0
CUST-00324,ORD133882,2025-12-11,179.2,2,89.6,Home,CUST00324@EXAMPLE.COM,2024-06-26,0.0
00046,ORD698196,2025-03-15,189.71,1,189.71,Electronics,00046@example.com,2024-01-23,0.0
CUST-03609,ORD624769,2025-03-07,25.26,2,12.63,Sports,cust03609@example.com,2024-09-21,0.0
CUST-00196,ORD557113,2026-02-24,291.68,4,72.92,,cust00196@example.com,2024-03-15,0.0
CUST-00555,ORD127591,2025-01-24,210.92,4,52.73,Electronics,CUST00555@EXAMPLE.COM,2024-01-31,
03723,ORD753252,2025-03-13,33.52,4,8.38,Electronics,03723@example.com,2025-03-13,0.0
CUST-00300,ORD238775,2025-02-07,297.27,3,99.09,Books,cust00300@example.com,2023-09-07,0.0
CUST-00390,ORD546670,2024-06-21,179.66,2,89.83,Home,cust00390@example.com,2023-12-08,1.0
CUST-01074,ORD433705,2026-06-28,59.84,2,29.92,Electronics,cust01074@example.com,2026-06-28,0.0
CUST-00603,ORD282881,2024-11-09,273.93,1,273.93,BOOKS,cust00603@example.com,2024-06-01,3.0
CUST-00389,ORD525104,2024-10-02,270.18,2,135.09,Books,cust00389@example.com,2024-10-01,2.0
CUST-00086,ORD694233,2026-03-16,276.6,3,92.2,Electronics,cust00086@example.com,2024-10-27,0.0
CUST-03158,ORD768840,2025-01-12,25.66,2,12.83,Grocery,cust03158@example.com,2025-01-12,2.0
00311,ORD405764,2026-05-06,152.58,3,50.86,Books,00311@example.com,2024-06-18,1.0
C00200,ORD690846,2025-06-16,188.36,2,94.18,Grocery,c00200@example.com,2024-05-20,0.0
C00621,ORD642162,2025-01-20,230.69,1,230.69,Apparel,c00621@example.com,2023-07-16,1.0
CUST-03127,ORD679096,2024-08-16,35.16,3,11.72,Grocery,cust03127@example.com,2024-08-15,2.0
CUST-03761,ORD384665,2025-04-23,15.77,1,15.77,Home,cust03761@example.com,2025-04-02,0.0
CUST-02940,ORD931225,2026-02-03,43.72,4,10.93,Toys,cust02940@example.com,2026-01-19,0.0
CUST-00180,ORD222781,2026-01-01,212.24,2,106.12,Home,cust00180@example.com,2024-02-12,0.0
C00070,ORD592821,2025-03-26,212.8,4,53.2,BEAUTY,c00070@example.com,2024-08-20,0.0
cust_02643,ORD818750,2025-09-18,54.76,2,27.38,Books,cust02643@example.com,2025-07-18,1.0
C00505,ORD717884,2025-04-14,163.16,2,81.58,Home,c00505@example.com,2024-04-09,0.0
CUST-00129,ORD861821,2026-04-07,282.6,3,94.2,Home,cust00129@example.com,2023-08-03,0.0
CUST-03048,ORD329312,2026-01-12,57.75,3,19.25,Electronics,cust03048@example.com,2025-08-22,0.0
  C01709 ,ORD732454,2025-11-30,65.82,3,21.94,Grocery,c01709@example.com,2026-01-01,1.0
CUST-01657,ORD949739,2025-11-10,31.24,4,7.81,Beauty,cust01657@example.com,2026-03-18,1.0
C00322,ORD460095,2025-08-10,277.65,3,92.55,Toys,c00322@example.com,2024-09-29,1.0
CUST-04129,ORD196504,2025-07-06,34.05,3,11.35,Books,cust04129@example.com,2025-06-12,0.0
CUST-00210,ORD482482,2025-08-03,259.24,4,64.81,Books,cust00210@example.com,2024-10-31,0.0
03969,ORD236317,2025-01-31,31.08,2,15.54,Books,03969@example.com,2025-07-30,2.0
00151,ORD697883,2025-08-30,217.5,2,108.75,Apparel,00151@example.com,2023-06-17,0.0
  00842 ,ORD681048,2026-06-26,33.98,1,33.98,Apparel,00842@example.com,2026-06-08,0.0
CUST-00272,ORD335145,2025-03-07,$180.84,4,45.21,Beauty,cust00272@example.com,2023-05-10,0.0
CUST-00401,ORD851198,2024-12-28,258.93,1,258.93,BOOKS,cust00401@example.com,2024-08-25,2.0
CUST-04073,ORD491694,2025-06-29,26.6,2,13.3,Toys,cust04073@example.com,2025-06-25,1.0
00276,ORD976516,2025-09-27,211.52,4,52.88,Apparel,00276@example.com,2024-02-13,2.0
00168,ORD712516,2026-06-21,263.43,3,87.81,Home,00168@example.com,2024-01-15,1.0
CUST-03776,ORD306651,2025-01-09,22.63,1,22.63,Sports,cust03776@example.com,2024-08-05,0.0
cust_00020,ORD901919,2026-03-24,296.28,1,296.28,Sports,cust00020@example.com,2024-10-19,0.0
CUST-03633,ORD120647,2025-04-07,21.6,3,7.2,Books,cust03633@example.com,2025-06-30,1.0
CUST-00102,ORD879407,2025-02-03,246.49,1,246.49,,cust00102@example.com,2024-06-08,0.0
CUST-00112,ORD972822,2025-09-03,210.66,3,70.22,Sports,cust00112@example.com,2023-05-29,0.0
C00094,ORD139787,2026-05-18,195.53,1,195.53,Sports,c00094@example.com,2023-11-13,0.0
CUST-00559,ORD720392,2024-12-16,270.39,1,270.39,Electronics,cust00559@example.com,2024-11-19,0.0
C00604,ORD359597,2024-03-03,210.75,3,70.25,Toys,c00604@example.com,2023-05-14,2.0
cust_03294,ORD890974,2025-06-11,11.12,2,5.56,Grocery,CUST03294@EXAMPLE.COM,2024-04-08,3.0
C00213,ORD438967,2026-06-19,279.56,2,139.78,Beauty,c00213@example.com,2023-05-17,0.0
00552,ORD342098,2025-02-04,158.64,1,158.64,Books,00552@example.com,2023-10-15,0.0
C03636,ORD575864,2025-08-07,17.5,2,8.75,Toys,c03636@example.com,2025-08-03,0.0
CUST-00300,ORD746654,2025-04-28,209.4,3,69.8,Sports,cust00300@example.com,2023-09-07,0.0
CUST-03326,ORD244574,2024-08-27,13.24,4,3.31,Toys,cust03326@example.com,2024-08-25,2.0
CUST-01217,ORD802058,2026-06-28,47.08,4,11.77,Apparel,cust01217@example.com,2026-06-09,1.0
CUST-00426,ORD981772,2024-11-16,247.44,4,61.86,Home,cust00426@example.com,2024-06-30,2.0
cust_01552,ORD175792,2025-12-06,20.92,1,20.92,Grocery,cust01552@example.com,2025-08-30,1.0
00417,ORD519349,2025-02-06,192.58,2,96.29,Sports,00417@example.com,2023-12-19,0.0
CUST-03853,ORD585024,2025-07-22,28.86,3,9.62,Sports,cust03853@example.com,2024-02-09,0.0
CUST-00563,ORD943815,2025-02-19,204.64,4,51.16,Toys,cust00563@example.com,2023-12-20,2.0
CUST-00781,ORD462055,2026-06-25,66.83,1,66.83,Beauty,cust00781@example.com,2026-06-15,1.0
cust_01433,ORD993482,2026-02-20,67.0,4,16.75,Electronics,CUST01433@EXAMPLE.COM,2026-02-12,0.0
CUST-00972,ORD907874,2026-06-18,32.3,2,16.15,APPAREL,cust00972@example.com,2026-06-16,0.0
CUST-00226,ORD634254,2026-07-01,$274.53,3,91.51,Toys,,2025-02-15,1.0
cust_00257,ORD536620,2025-10-04,247.72,2,123.86,Books,cust00257@example.com,2023-12-21,0.0
CUST-00375,ORD904261,2026-02-14,161.41,1,161.41,,cust00375@example.com,2024-11-22,0.0
CUST-04030,ORD378234,11/02/2025,29.72,4,7.43,Home,cust04030@example.com,2024-12-24,0.0
cust_01741,ORD720088,2025-12-02,51.39,3,17.13,Home,cust01741@example.com,2025-06-05,1.0
CUST-00884,ORD251758,2026-06-17,70.53,3,23.51,Apparel,cust00884@example.com,2026-06-07,1.0
C00816,ORD709940,2026-06-29,21.66,1,21.66,SPORTS,c00816@example.com,2026-06-20,0.0
CUST-00284,ORD339483,2025-11-11,218.68,4,,Electronics,cust00284@example.com,2024-01-31,0.0
cust_02875,ORD290290,2025-11-11,59.34,3,19.78,Home,cust02875@example.com,2025-05-14,0.0
CUST-00610,ORD648617,2025-01-05,245.66,2,122.83,Electronics,cust00610@example.com,2024-04-19,2.0
CUST-00588,ORD926502,2023-11-16,244.56,2,122.28,Toys,cust00588@example.com,2023-08-10,1.0
C00158,ORD251207,2026-05-05,264.3,3,88.1,Books,c00158@example.com,2024-04-16,0.0
00558,ORD324526,2025-08-27,148.08,3,49.36,Grocery,00558@example.com,2024-09-17,2.0
CUST-01801,ORD365810,2025-12-05,62.4,1,62.4,Beauty,cust01801@example.com,2025-07-07,0.0
C02148,ORD532517,2025-09-28,56.43,3,18.81,Grocery,c02148@example.com,2025-10-25,
CUST-04056,ORD478246,2025-02-09,26.01,3,8.67,Apparel,cust04056@example.com,2025-02-05,2.0
C03950,ORD877608,2025-07-03,32.88,4,8.22,Electronics,c03950@example.com,2024-07-31,3.0
CUST-00379,ORD892729,2024-05-29,256.76,4,64.19,Grocery,cust00379@example.com,2023-06-14,3.0
cust_00494,ORD719039,2025-10-18,185.2,4,46.3,Beauty,cust00494@example.com,2023-04-11,2.0
CUST-02997,ORD134477,2025-09-05,33.08,4,8.27,Grocery,cust02997@example.com,2025-11-03,0.0
C03558,ORD651541,2024-06-20,16.2,4,4.05,Sports,c03558@example.com,2024-02-05,0.0
CUST-00241,ORD144360,2026-01-09,223.74,2,111.87,,cust00241@example.com,2024-11-25,0.0
cust_00352,ORD598641,2026-01-25,282.36,2,141.18,Electronics,cust00352@example.com,2024-05-04,0.0
CUST-02797,ORD524538,2026-01-25,58.61,1,58.61,Books,cust02797@example.com,2025-06-22,1.0
CUST-02557,ORD832880,2025-12-15,40.84,4,10.21,Electronics,cust02557@example.com,2024-12-13,0.0
CUST-00249,ORD857449,2025-07-01,260.16,4,65.04,APPAREL,cust00249@example.com,2024-09-29,2.0
CUST-00241,ORD161114,2026-03-11,270.86,1,270.86,Sports,cust00241@example.com,2024-11-25,0.0
C00078,ORD886086,2025-09-15,212.1,3,70.7,Beauty,c00078@example.com,2024-11-14,0.0
cust_00628,ORD790588,2025-02-15,209.83,1,209.83,Electronics,cust00628@example.com,2025-02-15,0.0
CUST-03263,ORD575533,2025-05-18,15.87,3,5.29,Apparel,cust03263@example.com,2024-07-21,
CUST-03877,ORD757010,2025-02-08,38.31,3,12.77,Electronics,cust03877@example.com,2025-02-07,2.0
01696,ORD146284,2026-04-09,38.4,3,12.8,Toys,01696@example.com,2025-04-01,0.0
cust_00423,ORD714176,2025-08-20,165.16,2,82.58,Books,cust00423@example.com,2024-02-09,0.0
C01277,ORD300969,2026-06-29,69.9,2,34.95,Books,c01277@example.com,2026-06-27,0.0
CUST-00092,ORD405299,2026-03-23,182.28,3,60.76,Grocery,cust00092@example.com,2024-01-10,0.0
CUST-00448,ORD944428,2023-11-11,210.54,1,210.54,Sports,cust00448@example.com,2023-06-02,0.0
CUST-03867,ORD411608,2024-12-25,33.64,4,8.41,Sports,cust03867@example.com,2024-03-12,0.0
